Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Nicolas Echavarria,-,-,-,12,MC,MC,MC,-,-,MC,1,MC,-,-,-,-,-,-,-,-,-,-,-,-,6800,140/1,Bet 365,Further details,MC
Dylan Wu,-,-,-,MC,32,MC,29,-,-,10,48,35,-,-,-,-,-,-,-,-,-,-,-,MC,6800,200/1,Bet 365,Further details,58
Zach Johnson,-,-,-,75,41,-,-,32,-,12,68,-,-,20,46,MC,-,-,-,-,16,24,29,MC,6800,140/1,Bet 365,Further details,MC
Matt Wallace,-,-,-,-,20,16,-,MC,MC,29,-,MC,-,-,-,-,-,-,-,-,-,-,-,MC,6800,160/1,Bet 365,Further details,7
Kevin Streelman,-,-,-,MC,-,61,63,MC,50,-,MC,MC,-,-,10,1,38,40,MC,18,MC,MC,MC,7,6700,140/1,Bet 365,Further details,27
Lucas Glover,-,-,-,MC,MC,-,MC,39,MC,-,MC,51,-,20,MC,38,MC,24,MC,18,74,13,48,-,6700,150/1,Bet 365,Further details,36
Cameron Champ,-,-,-,-,-,53,35^,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6700,200/1,Bet 365,Further details,MC
Matthias Schmid,-,-,-,MC,6,MC,MC,-,-,MC,33,-,-,-,-,-,-,-,-,-,-,-,-,-,6700,225/1,Bet 365,Further details,MC
Vincent Norrman,-,-,-,MC,54,44,MC,-,-,63,21,-,-,-,-,-,-,-,-,-,-,-,-,-,6700,175/1,Bet 365,Further details,MC
Kevin Tway,-,-,-,54,54,18,MC,32,40,63,-,MC,-,-,-,-,-,-,-,-,MC,MC,MC,-,6700,175/1,Bet 365,Further details,MC
Adam Long,-,-,-,48,MC,73,48,42,50,MC,-,MC,-,-,-,-,-,-,-,-,-,-,MC,MC,6700,175/1,Bet 365,Further details,19
Austin Smotherman,-,-,-,67,-,MC,MC,MC,MC,-,-,35,-,-,-,-,-,-,-,-,-,-,-,25,6600,140/1,Bet 365,Further details,36
Michael Thompson,-,-,-,31,MC,37,-,MC,45,-,-,MC,-,-,16,MC,58,MC,-,MC,-,MC,-,57,6600,150/1,Bet 365,Further details,19
Augusto Nunez,-,-,-,41,MC,31,48,-,-,71,15,-,-,-,-,-,-,-,-,-,-,-,-,-,6600,200/1,Bet 365,Further details,MC
Ryan Moore,-,-,-,MC,MC,-,7,MC,-,MC,-,-,-,44,MC,MC,-,5,3,18,MC,MC,39,-,6600,200/1,Bet 365,Further details,MC
Tano Goya,-,-,-,MC,26,53,55,-,-,55,11,-,-,-,-,-,-,-,-,-,-,-,-,-,6600,200/1,Bet 365,Further details,MC
Matthias Schwab,-,-,-,MC,26,-,MC,MC,50,60,-,54,-,-,-,-,-,-,-,-,-,-,-,MC,6600,175/1,Bet 365,Further details,MC
Peter Malnati,-,-,-,MC,MC,20,4,MC,20,MC,MC,MC,-,-,-,-,-,-,MC,MC,MC,60,MC,MC,6600,200/1,Bet 365,Further details,MC
John VanDerLaan,-,-,-,-,21^,17^,MC^,MC^,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,6500,200/1,Bet 365,Further details,MC
Nick Gabrelcik,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6500,160/1,Bet 365,Further details,69
Doug Ghim,-,-,-,-,MC,MC,WD,MC,62,-,-,MC,-,-,-,-,-,-,-,-,-,-,MC,-,6500,150/1,Bet 365,Further details,27
Justin Lower,-,-,-,-,41,MC,MC,50,MC,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6500,175/1,Bet 365,Further details,MC
Ryan Armour,-,-,-,MC,65,MC,58,-,-,63,61,MC,-,-,-,-,-,-,-,-,40,6,MC,-,6500,250/1,Bet 365,Further details,45
Andrew Novak,-,-,-,12,MC,69,20,-,-,29,44,MC,-,-,-,-,-,-,-,-,-,-,-,MC,6500,200/1,Bet 365,Further details,27
James Hahn,-,-,-,-,MC,MC,MC,32,MC,-,-,MC,-,-,-,MC,38,-,MC,41,-,-,MC,MC,6500,175/1,Bet 365,Further details,71
Chez Reavie,-,-,35,41,MC,-,-,MC,MC,-,MC,MC,-,11,20,63,-,MC,22,27,MC,MC,MC,39,6400,300/1,Bet 365,Further details,MC
Cole Hammer,-,-,-,61,-,MC,MC^,-,-,-,65,-,-,-,-,-,-,-,-,-,-,-,-,-,6400,200/1,Bet 365,Further details,MC
Paul Haley II,-,-,-,MC,69,63,58,-,-,MC,21,-,-,-,-,-,-,-,-,-,-,-,-,-,6400,250/1,Bet 365,Further details,MC
Erik Barnes,-,-,-,MC,MC,13,MC,-,-,49,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6400,400/1,Bet 365,Further details,MC
Harrison Endycott,-,-,-,MC,22,MC,MC,-,-,26,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6400,275/1,Bet 365,Further details,65
Austin Cook,-,-,-,MC,36,53,MC,-,-,MC,MC,-,-,-,-,-,-,-,-,-,40,9,MC,MC,6400,350/1,Bet 365,Further details,MC
Henrik Norlander,-,-,-,-,-,MC,MC,-,-,MC,15,-,-,-,-,MC,-,-,-,-,-,-,48,MC,6400,225/1,Bet 365,Further details,45
Martin Trainer,-,-,-,-,MC,MC,20,-,-,MC,64,-,-,-,-,-,-,-,-,-,-,MC,MC,MC,6400,TBC,Bet 365,Further details,MC
