Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Nate Lashley,14,-0.01,64,0.81,12,0.69,39,0.40,25,-0.10,68,-0.38,80,0.32,50
Trey Mullinax,12,0.13,50,-0.14,67,0.24,53,0.00,64,0.21,34,0.09,46,0.31,51
Mark Hubbard,10,0.78,10,-0.70,89,0.52,45,0.04,59,0.44,17,-0.22,71,0.30,52
Chad Ramey,8,-0.41,92,0.39,41,0.21,54,-0.01,65,0.17,39,0.13,43,0.29,53
Padraig Harrington,17,0.04,58,-0.32,72,0.09,59,-0.14,78,0.37,21,0.19,35,0.28,54
Adam Svensson,10,-0.08,71,0.33,45,0.47,47,0.13,52,0.22,33,-0.22,73,0.25,55
Hayden Buckley,8,0.02,61,0.10,57,-0.68,82,0.06,58,-0.75,97,0.90,7,0.24,56
Luke List,22,0.78,9,-0.45,80,0.74,33,0.17,45,0.42,18,-0.56,91,0.18,57
Eric Cole,6,0.33,32,-0.33,74,-0.02,64,0.00,63,0.04,54,0.18,36,0.18,58
Erik Van Rooyen,8,0.26,38,0.05,58,0.07,60,0.16,47,-0.25,78,0.08,48,0.15,59
Jacob Bridgeman,2,-0.58,100,0.10,56,-0.88,88,-0.24,83,-0.41,82,0.91,6,0.03,60
Matti Schmid,8,-0.03,67,0.31,49,0.47,48,0.14,49,0.24,32,-0.45,86,0.02,61
Emiliano Grillo,4,1.02,3,-0.87,93,-0.24,72,0.07,56,-0.31,79,0.23,33,0.01,62
Patton Kizzire,10,-0.04,69,0.31,48,-0.13,68,0.13,50,-0.39,81,0.07,49,-0.05,63
Beau Hossler,26,0.29,36,-0.48,85,-0.12,67,-0.10,73,0.09,49,0.06,51,-0.06,64
Greyson Sigg,12,0.49,21,-0.23,71,0.35,50,0.13,51,0.05,52,-0.56,92,-0.09,65
Patrick Rodgers,15,0.09,52,-0.19,69,0.04,62,-0.05,67,0.14,42,-0.25,75,-0.16,66
Kyoung-Hoon Lee,12,0.13,49,0.56,28,0.51,46,0.34,33,-0.18,72,-0.68,96,-0.16,67
Ludvig Aberg,6,1.31,1,0.33,44,0.83,29,0.82,3,-0.77,98,-0.39,84,-0.17,68
Kris Ventura,8,0.66,15,-0.87,94,-0.94,90,-0.10,74,-0.74,96,0.71,14,-0.23,69
Trevor Cone,2,-0.16,77,-1.41,101,-2.08,103,-0.78,102,-0.52,88,1.84,1,-0.24,70
Ryan Gerard,4,0.08,53,-0.03,62,-0.88,87,0.02,60,-0.85,100,0.62,19,-0.24,71
Doug Ghim,10,0.43,24,0.44,36,1.01,21,0.44,22,0.14,43,-1.32,101,-0.30,72
Sam Ryder,18,-0.44,93,0.75,15,-0.13,69,0.15,48,-0.44,84,-0.16,66,-0.30,73
Harry Higgs,8,-0.26,86,-0.69,87,-1.13,92,-0.47,92,-0.18,73,0.80,9,-0.33,74
Kevin Kisner,4,-0.35,90,0.21,52,-0.92,89,-0.07,70,-0.78,99,0.46,24,-0.46,75
Patrick Fishburn,2,0.80,8,-0.32,73,-0.51,77,0.24,41,-1.00,103,0.04,53,-0.47,76
Norman Xiong,2,0.48,23,-1.51,102,0.02,63,-0.52,93,1.05,2,-0.49,89,-0.47,77
C.T. Pan,14,0.00,62,0.32,47,-0.11,66,0.16,46,-0.43,83,-0.45,88,-0.55,78
Rafael Campos,8,-0.05,70,-0.07,64,-0.18,70,-0.06,69,-0.06,66,-0.39,83,-0.57,79
Max McGreevy,4,-0.02,66,-0.44,79,-0.45,76,-0.23,82,0.00,57,-0.22,72,-0.66,80
David Skinns,6,-0.33,88,-0.75,90,-0.61,81,-0.54,95,0.47,16,-0.11,63,-0.70,81
Brice Garnett,15,0.15,46,-0.92,95,-0.60,80,-0.38,89,0.19,37,-0.21,70,-0.85,82
Francesco Molinari,6,-0.69,102,0.71,19,-0.54,79,0.01,62,-0.56,91,-0.36,79,-0.86,83
Bronson Burgoon,13,0.15,48,-0.22,70,-0.29,73,-0.04,66,-0.22,76,-0.59,93,-0.87,84
Michael Kim,16,-1.18,105,-0.04,63,-1.27,95,-0.61,98,-0.02,61,0.35,26,-0.92,85
David Lipsky,6,-0.18,80,-0.39,77,-0.81,84,-0.28,85,-0.24,77,-0.20,69,-1.00,86
Henrik Norlander,12,0.21,42,0.50,32,0.72,37,0.36,32,0.00,58,-1.79,103,-1.07,87
Justin Lower,10,-0.53,97,-0.82,91,-1.79,101,-0.67,99,-0.45,85,0.83,8,-1.10,88
Chandler Phillips,6,-0.11,73,-0.96,97,-1.29,96,-0.53,94,-0.21,75,0.13,42,-1.15,89
Joel Dahmen,15,0.04,57,-0.46,84,-1.07,91,-0.21,80,-0.65,94,-0.09,62,-1.17,90
Ryo Hisatsune,4,-0.53,98,-0.38,76,-0.53,78,-0.45,90,0.37,22,-0.68,95,-1.21,91
Kevin Roy,2,-0.75,103,0.50,31,0.10,58,-0.12,75,0.21,36,-1.21,100,-1.24,92
Ben Silverman,10,-0.17,79,-0.45,81,-1.13,93,-0.31,86,-0.51,87,-0.19,68,-1.33,93
Carson Young,4,-0.54,99,-0.93,96,-1.51,100,-0.74,101,-0.04,63,0.16,41,-1.36,94
Chris Gotterup,2,-1.02,104,-0.68,86,-1.40,98,-0.85,103,0.30,27,-0.07,60,-1.47,95
Daniel Berger,2,0.59,18,0.67,22,0.72,35,0.63,11,-0.54,90,-2.24,105,-1.52,96
Seamus Power,10,-0.02,65,0.53,30,-0.85,86,0.26,40,-1.36,105,-0.76,97,-1.61,97
Anders Albertson,2,-0.51,95,-0.86,92,-1.37,97,-0.69,100,0.01,55,-0.36,78,-1.72,98
Alex Smalley,6,0.04,56,-0.01,61,-0.38,75,0.02,61,-0.46,86,-1.34,102,-1.76,99
Ben Kohles,6,0.00,63,-0.45,83,-0.81,85,-0.23,81,-0.35,80,-1.03,99,-1.83,100
Takumi Kanaya,2,-0.15,76,-1.83,104,-2.89,104,-0.99,104,-0.92,102,0.78,12,-2.07,101
Ryan Fox,4,0.38,28,-1.30,100,-1.46,99,-0.46,91,-0.53,89,-0.65,94,-2.11,102
Tom Kim,2,-0.44,94,-1.78,103,-3.27,105,-1.11,105,-1.05,104,0.80,10,-2.47,103
Taylor Moore,2,-0.17,78,-1.06,99,-1.23,94,-0.61,97,0.11,47,-1.02,98,-2.57,104
Alejandro Tosti,2,0.76,12,-1.94,105,-2.05,102,-0.59,96,-0.87,101,-1.93,104,-3.97,105
