Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Max Mcgreevy,4,-0.33,109,0.03,79,0.03,79,-0.15,102,0.28,25,-0.15,76,-0.17,88
Jason Dufner,7,0.89,12,-0.62,122,-0.62,122,0.14,59,0.04,70,-0.52,107,-0.21,89
Kevin Roy,3,-1.33,138,1.25,6,1.25,6,-0.04,90,-0.39,130,0.26,48,-0.21,90
Trevor Cone,3,1.20,7,-0.34,107,-0.34,107,0.43,22,-0.73,141,-0.42,103,-0.29,91
Fabian Gomez,13,-0.06,88,0.28,59,0.28,59,0.11,64,0.13,55,-0.66,118,-0.31,92
Dylan Wu,6,-0.49,124,0.50,38,0.50,38,0.01,82,-0.17,103,-0.15,77,-0.33,93
Doug Ghim,9,0.26,61,0.06,75,0.06,75,0.16,52,-0.11,93,-0.56,110,-0.35,94
Seung-yul Noh,7,-0.03,86,-0.68,126,-0.68,126,-0.35,122,0.01,76,0.31,41,-0.39,95
Sean O'Hair,11,-0.18,98,0.47,42,0.47,42,0.14,57,-0.11,96,-0.57,111,-0.40,96
Kramer Hickok,5,0.33,49,-0.59,121,-0.59,121,-0.13,95,0.67,9,-0.81,123,-0.41,97
Michael Gligic,6,0.58,27,-0.53,116,-0.53,116,0.03,81,-0.36,126,-0.10,70,-0.41,98
Martin Trainer,6,-0.31,105,-0.83,129,-0.83,129,-0.57,128,-0.33,121,1.04,9,-0.42,99
Carl Yuan,4,0.69,20,0.14,67,0.14,67,0.42,23,-0.44,133,-0.81,122,-0.42,100
Ted Potter,8,-0.08,90,0.40,46,0.40,46,0.16,53,-0.37,127,-0.38,100,-0.43,101
Sangmoon Bae,4,0.37,46,0.13,69,0.13,69,0.25,44,-0.83,143,-0.19,83,-0.53,102
Josh Teater,11,0.21,67,-0.75,128,-0.75,128,-0.27,111,-0.06,87,0.04,59,-0.56,103
Austin Smotherman,4,0.22,65,0.99,11,0.99,11,0.60,14,-0.98,146,-0.80,121,-0.58,104
Kevin Streelman,18,0.44,37,-0.24,102,-0.24,102,0.10,67,0.13,51,-0.94,127,-0.60,105
Scott Piercy,7,-1.07,137,0.31,53,0.31,53,-0.38,124,0.41,21,-0.26,89,-0.61,106
Cody Gribble,4,-0.25,100,0.36,52,0.36,52,0.06,75,-0.23,111,-0.49,105,-0.61,107
Ben Crane,12,-0.42,118,0.03,81,0.03,81,-0.20,106,-0.23,110,-0.03,66,-0.65,108
Si woo Kim,6,0.29,54,-0.94,131,-0.94,131,-0.32,118,0.50,15,-0.63,115,-0.77,109
Peter Malnati,12,-0.02,84,-0.53,118,-0.53,118,-0.28,112,0.01,75,-0.26,88,-0.81,110
Davis Thompson,6,-0.67,133,0.67,23,0.67,23,0.00,83,0.21,36,-1.06,132,-0.84,111
Doc Redman,8,0.42,40,-0.70,127,-0.70,127,-0.14,99,-0.06,88,-0.58,112,-0.92,112
Brandon Wu,4,-0.37,112,-1.32,136,-1.32,136,-0.84,137,0.27,26,0.49,25,-0.92,113
Davis Love,12,-0.35,110,-0.12,90,-0.12,90,-0.24,109,-0.18,105,-0.37,98,-1.03,114
Richy Werenski,8,-0.39,113,0.08,73,0.08,73,-0.15,103,-0.12,97,-0.64,116,-1.06,115
Vince Whaley,7,0.82,14,-1.89,143,-1.89,143,-0.54,127,-0.25,116,0.24,49,-1.08,116
Scott Stallings,22,-0.51,126,-0.07,86,-0.07,86,-0.29,117,-0.18,106,-0.34,96,-1.10,117
Dylan Frittelli,6,-0.52,128,-0.06,85,-0.06,85,-0.29,114,-0.20,108,-0.43,104,-1.20,118
