Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Joel Dahmen,8,0.21,48,-0.06,75,-0.25,78,0.07,58,-0.39,101,-0.21,72,-0.45,78
Jimmy Walker,12,-0.43,104,-0.16,83,-0.92,102,-0.30,99,-0.24,87,0.40,29,-0.48,79
Stewart Cink,8,0.09,62,0.06,60,-0.31,82,0.08,56,-0.46,104,-0.20,71,-0.50,80
Kevin Chappell,6,0.34,35,-0.72,105,-0.82,100,-0.19,90,-0.44,103,0.30,37,-0.52,81
Aaron Baddeley,10,-0.47,107,-0.51,97,-1.03,106,-0.49,111,-0.05,65,0.49,25,-0.54,82
Austin Smotherman,6,-0.19,92,-0.05,74,-0.48,92,-0.12,85,-0.25,89,-0.23,73,-0.54,83
Willie Mack,4,-0.34,98,0.15,50,-0.75,98,-0.10,82,-0.56,112,0.14,46,-0.61,84
Scott Gutschewski,2,0.07,65,0.13,56,-0.12,72,0.10,53,-0.31,95,-0.52,86,-0.63,85
Matt Kuchar,2,-0.76,118,2.36,1,1.45,8,0.80,5,-0.14,74,-2.09,121,-0.63,86
Ryan Brehm,14,0.53,19,-0.03,73,0.21,52,0.25,38,-0.29,92,-0.87,102,-0.66,87
Ryan Moore,8,-0.34,97,-0.09,78,-0.65,96,-0.22,93,-0.21,83,-0.05,60,-0.69,88
Jason Dufner,8,0.36,33,0.13,55,0.37,46,0.25,39,-0.01,60,-1.12,113,-0.70,89
Justin Suh,8,-0.13,87,-0.33,90,-1.20,109,-0.23,94,-0.74,117,0.39,32,-0.81,90
Luke List,9,0.36,34,0.16,46,-0.11,71,0.26,36,-0.55,111,-0.75,97,-0.83,91
Nicholas Lindheim,2,0.76,7,-1.83,121,-1.82,117,-0.53,114,-0.75,118,0.98,5,-0.83,92
Keith Mitchell,2,0.72,11,-0.35,91,0.32,49,0.18,44,-0.05,64,-1.16,114,-0.83,93
Robby Shelton,8,0.09,61,-0.01,70,0.15,57,0.04,61,0.07,52,-0.98,108,-0.83,94
Matt NeSmith,6,0.11,56,0.19,45,-0.07,68,0.15,46,-0.19,82,-0.89,103,-0.89,95
Sam Stevens,4,0.41,28,-1.02,114,-0.45,88,-0.31,100,0.16,38,-0.45,81,-0.90,96
Seonghyeon Kim,4,0.31,38,-0.79,107,0.71,27,-0.24,96,1.23,2,-1.63,118,-0.90,97
Nico Echavarria,2,-0.71,116,1.01,6,-0.24,77,0.15,47,-0.51,107,-0.75,96,-0.93,98
Akshay Bhatia,2,0.41,29,0.71,19,0.26,51,0.56,16,-0.88,119,-1.19,115,-0.93,99
Harrison Endycott,2,-0.46,106,0.96,8,0.85,21,0.25,37,0.97,5,-2.07,120,-0.93,100
Zac Blair,6,-0.76,117,-0.20,88,-1.30,110,-0.48,110,-0.19,81,0.29,38,-0.96,101
Greyson Sigg,6,-0.43,103,-0.07,76,-0.29,80,-0.25,97,0.24,30,-0.72,95,-0.97,102
Bill Haas,4,-0.01,72,-0.82,108,-0.93,103,-0.41,105,-0.10,70,-0.10,65,-1.02,103
Joseph Bramlett,8,0.73,9,-0.94,111,-0.30,81,-0.11,83,-0.08,68,-0.98,107,-1.28,104
Nick Hardy,4,0.41,30,-1.19,115,-0.95,104,-0.39,103,-0.14,73,-0.60,90,-1.53,105
Camilo Villegas,5,-0.67,114,0.15,52,-0.46,89,-0.26,98,0.06,53,-1.09,112,-1.56,106
David Skinns,2,-0.05,78,-1.71,119,-1.73,116,-0.88,117,0.02,57,0.10,51,-1.63,107
Ben Taylor,6,-0.37,100,0.39,33,-0.61,95,0.01,70,-0.47,105,-1.27,116,-1.82,108
Tim Wilkinson,2,0.08,64,-0.01,68,-0.26,79,0.04,62,-0.33,97,-1.66,119,-1.91,109
Erik van Rooyen,4,-0.04,77,-0.90,110,-1.38,112,-0.47,108,-0.16,77,-0.67,94,-1.92,110
Harry Hall,2,-0.06,81,-0.95,112,-2.05,119,-0.50,113,-1.00,122,0.08,52,-1.93,111
Kevin Yu,2,0.77,6,-0.90,109,0.41,44,-0.07,75,1.24,1,-2.66,124,-1.93,112
C.T. Pan,4,-0.71,115,-0.18,86,-1.12,108,-0.44,107,-0.24,88,-0.90,104,-2.02,113
Martin Trainer,10,0.33,37,-2.32,123,-1.96,118,-1.00,119,0.05,54,-0.14,67,-2.09,114
Scott Piercy,4,-0.05,79,-0.74,106,-1.31,111,-0.40,104,-0.52,109,-0.82,101,-2.13,115
Chandler Phillips,2,-0.98,120,-0.01,71,-1.51,114,-0.50,112,-0.52,108,-0.90,105,-2.41,116
Kyle Martin,2,-0.63,112,-2.01,122,-2.84,122,-1.32,123,0.22,34,0.23,41,-2.43,117
Ben Kohles,2,-0.99,121,-1.44,117,-2.47,120,-1.22,121,-0.04,62,-0.16,70,-2.63,118
Michael Thorbjornsen,2,0.45,23,-0.64,100,-1.07,107,-0.10,81,-0.88,120,-1.56,117,-2.63,119
Andrew Novak,4,-0.07,82,0.27,40,-0.70,97,0.10,51,-0.58,114,-2.24,122,-2.78,120
Michael Kim,6,-1.38,123,-1.21,116,-2.83,121,-1.30,122,-0.24,86,-0.63,92,-3.46,121
Tyson Alexander,2,-1.50,124,-0.01,69,-1.57,115,-0.76,116,-0.12,72,-2.35,123,-3.93,122
Rafael Campos,2,-0.64,113,-1.62,118,-3.59,123,-1.13,120,-1.34,123,-1.03,110,-4.62,123
Paul Barjon,2,-0.13,88,-2.79,124,-4.35,124,-1.46,124,-1.44,124,-0.28,76,-4.63,124
