Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Shane Lowry,8,0.49,19,0.79,14,1.10,14,0.64,12,- 0.18,84,0.00,58,1.10,19
Brandt Snedeker,14,- 0.02,70,- 0.28,80,0.07,52,- 0.15,76,0.37,21,1.01,8,1.08,20
Christiaan Bezuidenhout,8,0.15,54,0.06,58,0.85,25,0.10,52,0.65,9,0.09,52,0.94,21
Kevin Roy,6,0.02,67,0.35,33,0.78,28,0.19,42,0.40,19,0.13,49,0.91,22
Ben Griffin,8,- 0.02,71,- 1.00,108,- 0.27,75,- 0.51,99,0.72,8,1.16,6,0.90,23
Ryo Hisatsune,4,0.60,12,0.02,63,0.76,29,0.31,32,0.15,43,0.13,51,0.88,24
Erik van Rooyen,6,0.34,32,0.95,8,0.99,19,0.64,10,- 0.36,91,-0.25,69,0.79,25
Kyoung-hoon Lee,13,0.35,30,- 0.12,67,0.59,35,0.12,51,0.26,28,0.20,43,0.78,26
Adam Schenk,20,0.18,48,0.25,39,0.45,41,0.21,41,0.02,59,0.32,34,0.77,27
Mackenzie Hughes,14,- 0.26,88,0.02,61,- 0.33,79,- 0.12,72,- 0.09,69,1.10,7,0.77,28
J.T. Poston,16,- 0.05,73,0.15,47,- 0.05,60,0.05,57,- 0.16,81,0.80,14,0.76,29
Will Gordon,4,0.60,11,0.28,37,0.57,38,0.44,19,- 0.41,96,0.07,55,0.67,30
Lucas Glover,26,0.23,43,- 0.21,74,0.80,26,0.01,60,0.78,5,-0.14,64,0.67,31
Andrew Novak,10,- 0.01,69,0.27,38,0.22,49,0.13,49,- 0.06,66,0.44,28,0.66,32
Sami Valimaki,4,0.54,15,- 0.34,82,- 0.20,69,0.10,54,- 0.40,95,0.83,13,0.63,33
Webb Simpson,24,0.10,57,0.25,40,0.93,22,0.17,45,0.59,10,-0.34,74,0.59,34
Eric Cole,6,- 0.42,99,1.19,3,1.05,17,0.39,23,0.28,27,-0.47,84,0.58,35
Danny Willett,12,0.05,63,0.43,28,1.24,10,0.24,39,0.76,6,-0.75,99,0.49,36
Akshay Bhatia,8,0.17,50,0.04,59,- 0.28,76,0.10,53,- 0.49,98,0.75,16,0.46,37
Aaron Baddeley,12,- 0.79,108,0.07,57,- 0.48,83,- 0.36,91,0.24,32,0.93,12,0.46,38
Joseph Bramlett,16,- 0.07,74,0.16,46,0.96,21,0.04,58,0.84,4,-0.54,88,0.43,39
Patton Kizzire,22,- 0.15,82,0.08,56,- 0.30,78,- 0.04,64,- 0.23,88,0.71,17,0.40,40
Henrik Norlander,10,0.14,55,0.33,34,0.58,36,0.24,40,0.06,51,-0.22,68,0.38,41
Luke Donald,26,- 0.60,104,0.44,27,0.31,45,- 0.08,69,0.47,16,0.07,54,0.38,42
Joel Dahmen,16,0.26,39,1.01,6,1.08,15,0.64,14,- 0.23,87,-0.74,98,0.36,43
Keith Mitchell,12,0.30,35,0.64,18,0.99,20,0.47,18,0.06,53,-0.64,91,0.36,44
Greyson Sigg,12,- 0.11,81,0.02,62,- 0.05,61,- 0.04,66,- 0.02,61,0.37,32,0.35,45
Seamus Power,12,0.16,51,0.12,51,0.32,44,0.14,47,0.04,56,0.01,57,0.33,46
Jhonattan Vegas,12,0.53,16,0.49,23,0.75,30,0.51,17,- 0.30,90,-0.48,85,0.30,47
Luke List,14,0.66,9,0.09,54,1.02,18,0.38,24,0.23,34,-0.78,102,0.26,48
Sam Ryder,18,- 0.16,83,- 0.51,93,- 0.80,93,- 0.34,90,- 0.13,76,1.00,9,0.21,49
Vince Whaley,10,- 0.38,93,- 0.27,79,- 0.77,90,- 0.33,89,- 0.11,72,0.94,10,0.17,50
Nate Lashley,6,- 0.22,84,0.47,25,0.23,48,0.13,48,- 0.13,74,-0.12,62,0.15,51
Norman Xiong,4,0.37,28,- 1.74,117,- 1.15,102,- 0.68,107,0.22,36,1.28,3,0.13,52
Rico Hoey,4,0.50,18,0.19,44,- 0.11,63,0.35,27,- 0.80,108,0.24,40,0.13,53
Doug Ghim,10,0.54,14,0.24,41,0.87,23,0.39,21,0.05,54,-0.76,101,0.12,54
Billy Horschel,8,0.03,65,0.33,35,0.39,43,0.18,43,0.02,58,-0.30,70,0.09,55
Zach Johnson,18,- 0.07,75,- 0.43,88,- 0.22,71,- 0.25,83,0.25,31,0.29,37,0.08,56
Camilo Villegas,11,- 0.41,98,- 0.32,81,- 0.17,66,- 0.36,92,0.56,12,0.24,41,0.07,57
Ben Martin,16,0.15,52,0.62,20,0.43,42,0.39,22,- 0.37,93,-0.37,77,0.07,58
Rasmus Hojgaard,2,0.77,8,0.72,15,0.19,50,0.75,6,- 1.30,115,-0.18,65,0.02,59
Ricky Castillo,2,0.79,6,2.13,1,2.73,1,1.46,1,- 0.19,85,-2.76,117,- 0.03,60
Victor Perez,6,0.46,21,0.13,50,- 0.13,64,0.30,33,- 0.92,111,0.07,53,- 0.06,61
Peter Malnati,20,- 0.09,76,- 0.16,70,- 0.39,81,- 0.12,74,- 0.14,78,0.32,35,- 0.07,62
Sepp Straka,6,0.05,62,- 0.70,98,- 1.24,103,- 0.32,88,- 0.60,104,1.17,5,- 0.07,63
Sam Stevens,6,0.23,41,- 0.22,75,- 0.01,59,0.00,61,- 0.02,60,-0.08,60,- 0.09,64
Gary Woodland,24,0.47,20,0.18,45,0.53,39,0.32,29,- 0.13,75,-0.62,90,- 0.09,65
Chris Gotterup,4,0.38,26,- 1.36,113,- 0.49,84,- 0.49,96,0.49,15,0.38,31,- 0.12,66
