Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Chesson Hadley,MC,MC,-,-,-,-,-,-,MC,MC,-,MC,-,-,-,-,MC,60,-,5,20,59,-,MC,6300,500/1,Bet 365,Further details,23
Lucas Glover,-,-,-,-,-,-,-,-,MC,MC,-,MC,-,-,54,MC,53,-,36,43,MC,-,58,37,6200,500/1,Bet 365,Further details,39
Doug Ghim,-,-,-,-,-,-,-,-,-,MC,MC,WD,-,-,-,-,-,-,-,-,-,-,-,49,6200,500/1,Bet 365,Further details,MC
Andrew Landry,-,67,-,-,-,-,-,-,-,68,-,WD,-,-,-,-,-,-,-,MC,60,45,-,-,6200,1000/1,Bet 365,Further details,MC
Chad Ramey,MC,MC,-,-,-,-,-,38,54,-,-,70,-,-,-,-,-,-,-,-,-,-,-,-,6200,1000/1,Bet 365,Further details,MC
Matthias Schwab,64,62,-,-,-,-,-,-,MC,26,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6200,600/1,Bet 365,Further details,MC
Austin Smotherman,WD,MC,-,-,-,-,-,-,67,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6200,600/1,Bet 365,Further details,MC
Doc Redman,MC,64,-,-,-,-,-,-,31,-,MC,41,-,-,-,-,-,-,-,-,-,34,MC,-,6200,500/1,Bet 365,Further details,MC
Adam Long,MC,MC,-,-,-,-,-,-,48,MC,73,48,-,-,-,-,-,-,-,-,MC,8,MC,MC,6200,500/1,Bet 365,Further details,42
Rory Sabbatini,-,MC,-,-,-,-,-,-,MC,MC,MC,MC,-,-,49,MC,22,-,-,31,MC,MC,MC,33,6100,1000/1,Bet 365,Further details,MC
Kramer Hickok,MC,-,-,-,-,-,-,-,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,-,53,6100,600/1,Bet 365,Further details,MC
Richy Werenski,MC,MC,-,-,-,-,-,-,MC,MC,MC,20,-,-,-,-,-,-,-,MC,60,-,22,-,6100,1000/1,Bet 365,Further details,MC
Jim Herman,WD,46,-,-,-,-,-,-,MC,-,MC,-,-,-,-,-,-,MC,MC,-,MC,-,-,-,6100,1500/1,Bet 365,Further details,66
Ryan Brehm,MC,MC,-,-,-,-,-,35,41,MC,MC,MC,-,-,-,-,-,-,-,-,-,-,-,-,6100,1500/1,Bet 365,Further details,MC
J.B. Holmes,-,-,-,-,-,-,-,-,-,-,MC,MC,-,45,MC,58,66,6,24,MC,26,16,MC,-,6100,750/1,Bet 365,Further details,MC
Jimmy Walker,MC,-,-,-,-,-,-,-,MC,MC,13,MC,-,MC,54,-,-,-,-,-,44,63,MC,MC,6100,1000/1,Bet 365,Further details,MC
Tyler Duncan,MC,MC,-,-,54^,-,-,-,MC,41,MC,-,-,-,-,-,-,-,-,MC,MC,MC,MC,MC,6100,1000/1,Bet 365,Further details,MC
Max McGreevy,67,MC,-,-,-,-,-,-,MC,MC,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,6000,1500/1,Bet 365,Further details,MC
Michael Hopper,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MC,-,-,-,MC,-,-,-,6000,2500/1,Bet 365,Further details,MC
Ricky Barnes,-,-,-,-,-,-,-,-,-,-,-,-,-,40,MC,37,73,MC,MC,MC,-,-,-,-,6000,2500/1,Bet 365,Further details,MC
