Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Lanto Griffin,12,0.07,70,0.22,56,0.29,49,0.14,57,0.00,59,0.59,29,0.88,36
Patton Kizzire,24,-0.16,81,0.23,54,0.19,56,0.03,67,0.13,42,0.64,24,0.83,37
Russell Henley,26,0.53,22,0.30,47,0.49,44,0.41,30,-0.33,92,0.34,43,0.83,38
Zac Blair,16,-0.09,78,-0.25,87,0.04,68,-0.17,88,0.38,23,0.79,15,0.83,39
Andrew Putnam,22,-0.57,103,0.13,60,-0.18,82,-0.22,93,0.26,30,0.99,7,0.81,40
Ben Taylor,8,-0.37,94,-0.03,74,0.24,53,-0.20,91,0.63,4,0.55,33,0.79,41
Ben Martin,22,-0.22,86,0.44,34,0.11,62,0.11,60,-0.11,69,0.66,22,0.76,42
Erik van Rooyen,6,0.57,21,1.31,2,1.40,10,0.94,1,-0.47,100,-0.64,92,0.76,43
Zach Johnson,28,-0.23,87,0.62,18,0.29,50,0.20,53,-0.10,66,0.46,36,0.75,44
Cam Davis,18,0.91,6,-0.01,73,1.01,19,0.45,23,0.11,45,-0.26,73,0.75,45
Dylan Wu,6,-0.11,79,0.87,9,1.16,15,0.38,37,0.40,17,-0.44,86,0.72,46
Brian Harman,30,0.33,43,-0.45,97,0.10,64,-0.06,80,0.22,33,0.62,28,0.72,47
Justin Suh,4,0.77,13,0.52,27,1.00,20,0.65,11,-0.28,88,-0.34,78,0.66,48
Tom Hoge,20,-0.14,80,0.91,8,0.54,41,0.39,33,-0.23,81,0.12,55,0.66,49
Aaron Baddeley,10,-0.04,75,0.11,61,-0.17,81,0.03,65,-0.24,82,0.78,16,0.61,50
Emiliano Grillo,24,0.58,19,0.39,40,0.65,39,0.49,19,-0.32,91,-0.05,62,0.60,51
Joseph Bramlett,12,0.14,66,0.81,11,0.79,30,0.47,21,-0.15,74,-0.22,70,0.58,52
Brendon Todd,18,-0.17,83,-0.18,82,-0.16,79,-0.18,90,0.19,36,0.62,27,0.46,53
Stephan Jaeger,14,0.16,63,0.38,42,0.68,37,0.27,46,0.14,41,-0.25,71,0.43,54
Joel Dahmen,14,0.27,47,0.15,58,0.50,43,0.21,50,0.07,49,-0.07,63,0.42,55
Denny Mccarthy,8,0.28,46,-0.34,89,0.04,67,-0.03,78,0.11,46,0.38,40,0.42,56
J.T. Poston,20,0.13,67,-0.04,76,0.11,61,0.05,64,0.02,56,0.23,48,0.34,57
Kyoung-hoon Lee,16,0.15,64,-0.14,80,0.42,47,0.00,71,0.42,16,-0.10,65,0.32,58
Nick Taylor,20,0.22,56,0.03,68,-0.05,74,0.12,58,-0.30,89,0.36,41,0.31,59
Greyson Sigg,8,0.22,55,0.57,22,0.68,36,0.39,32,-0.11,68,-0.39,82,0.29,60
David Lingmerth,10,-0.32,91,0.09,62,0.14,60,-0.12,86,0.37,24,0.12,54,0.26,61
Billy Horschel,14,0.20,57,-0.40,93,0.04,66,-0.10,84,0.24,31,0.22,50,0.26,62
Matt NeSmith,6,-0.17,84,0.23,53,-0.52,92,0.03,68,-0.57,104,0.76,19,0.25,63
Peter Malnati,23,-0.82,110,-0.20,83,-0.58,94,-0.51,106,0.44,13,0.81,14,0.23,64
Keegan Bradley,24,0.23,53,0.54,24,0.88,25,0.38,36,0.11,44,-0.68,95,0.20,65
Seamus Power,16,-0.24,88,-0.75,105,-0.44,86,-0.50,105,0.56,7,0.59,30,0.15,66
Rico Hoey,2,0.13,68,0.68,14,0.54,42,0.40,31,-0.26,86,-0.42,84,0.13,67
Callum Tarren,2,1.86,1,-0.60,101,0.77,31,0.63,12,-0.49,103,-0.64,93,0.13,68
Harris English,26,-0.39,95,-0.16,81,-0.17,80,-0.27,96,0.38,19,0.19,51,0.03,69
Davis Thompson,4,0.35,40,0.05,67,0.91,23,0.20,52,0.51,8,-0.89,101,0.02,70
Vince Whaley,6,0.05,73,-0.98,107,-0.56,93,-0.47,103,0.38,21,0.54,34,-0.01,71
Chad Ramey,6,-0.87,111,-0.01,72,-0.86,103,-0.44,101,0.02,57,0.85,12,-0.02,72
Will Gordon,8,0.52,25,-0.66,102,-0.38,84,-0.07,82,-0.25,84,0.35,42,-0.03,73
Sahith Theegala,4,-1.06,114,-1.06,109,-1.15,109,-1.06,112,0.98,2,1.07,5,-0.08,74
Paul Barjon,4,0.87,7,0.44,33,-0.07,77,0.66,9,-1.39,114,-0.01,59,-0.08,75
Eric Cole,4,-0.44,100,0.42,38,0.36,48,-0.01,73,0.38,20,-0.45,87,-0.09,76
Adam Hadwin,8,0.83,8,-0.85,106,-0.72,96,-0.01,74,-0.69,108,0.56,31,-0.15,77
Matti Schmid,2,1.45,2,-0.34,88,-0.82,99,0.55,15,-1.93,115,0.65,23,-0.17,78
Nate Lashley,16,0.05,72,0.01,70,0.15,58,0.03,66,0.08,47,-0.37,81,-0.23,79
J.J. Spaun,16,0.37,38,0.08,66,0.25,52,0.22,49,-0.20,78,-0.52,89,-0.27,80
Aaron Rai,6,0.46,30,0.27,51,0.28,51,0.36,40,-0.45,99,-0.63,91,-0.35,81
Luke List,12,0.25,51,-0.03,75,0.45,46,0.11,61,0.24,32,-0.86,100,-0.41,82
Ben Silverman,4,0.34,41,-0.56,99,-0.25,83,-0.11,85,-0.04,62,-0.25,72,-0.51,83
Takumi Kanaya,6,-0.04,76,-0.38,92,-0.67,95,-0.21,92,-0.24,83,0.11,56,-0.56,84
Taiga Semikawa,4,0.78,12,-0.74,104,-0.86,102,0.02,69,-0.90,110,0.27,45,-0.59,85
C.T. Pan,4,-0.65,106,0.68,16,0.02,69,0.02,70,-0.01,61,-0.65,94,-0.63,86
Sam Stevens,2,0.32,45,-0.57,100,-0.50,91,-0.13,87,-0.25,85,-0.17,67,-0.67,87
Michael Kim,16,-0.28,90,-0.25,86,-0.49,89,-0.26,95,0.03,53,-0.19,68,-0.68,88
Ryan Brehm,10,0.25,50,-0.35,90,-0.78,98,-0.05,79,-0.68,107,0.09,57,-0.69,89
Robby Shelton,8,0.06,71,-0.11,78,-0.16,78,-0.02,75,-0.12,70,-0.60,90,-0.76,90
Alex Smalley,4,-0.44,99,0.67,17,-0.06,75,0.12,59,-0.30,90,-0.71,97,-0.77,91
Brandon Wu,4,-0.52,102,0.39,39,0.19,55,-0.06,81,0.32,27,-0.97,104,-0.77,92
Scott Stallings,2,-0.26,89,-1.08,110,-1.02,106,-0.67,111,0.32,28,0.17,53,-0.85,93
Mark Hubbard,16,-0.69,107,-0.41,94,-1.09,108,-0.55,107,0.02,55,0.18,52,-0.91,94
Camilo Villegas,6,0.19,59,0.29,48,0.61,40,0.24,47,0.14,40,-1.58,110,-0.97,95
Ryan Moore,4,0.25,48,0.39,41,0.19,57,0.32,43,-0.45,98,-1.21,106,-1.02,96
Cameron Champ,3,0.08,69,-0.14,79,-0.84,100,-0.03,77,-0.78,109,-0.21,69,-1.05,97
Troy Merritt,18,-0.42,97,0.08,65,-0.47,88,-0.17,89,-0.13,71,-0.71,98,-1.18,98
Kurt Kitayama,6,-0.70,108,-0.01,71,-0.49,90,-0.35,99,0.21,34,-0.69,96,-1.18,99
Tyler Duncan,12,-0.06,77,-0.52,98,-0.99,105,-0.29,97,-0.41,96,-0.29,74,-1.28,100
Justin Lower,4,-0.98,112,1.18,3,-0.02,71,0.10,62,-0.22,80,-1.31,107,-1.33,101
Nicholas Lindheim,8,-0.76,109,-0.36,91,-1.74,112,-0.56,108,-0.63,106,0.39,39,-1.35,102
Chan Kim,2,0.49,27,0.08,64,-0.03,73,0.28,45,-0.60,105,-1.34,108,-1.37,103
Patrick Rodgers,9,-0.33,92,-0.43,96,-1.15,110,-0.38,100,-0.39,95,-0.30,75,-1.45,104
Vincent Norrman,2,0.42,33,-0.22,84,-0.78,97,0.10,63,-0.98,112,-0.89,102,-1.67,105
Carson Young,2,-0.43,98,-0.69,103,-1.18,111,-0.56,109,-0.06,64,-0.99,105,-2.17,106
Blaze Akana,2,-0.63,105,0.45,32,0.01,70,-0.09,83,0.19,38,-2.18,113,-2.17,107
Josh Teater,2,-1.00,113,0.08,63,-0.44,87,-0.46,102,0.48,10,-1.79,112,-2.23,108
Taylor Pendrith,2,-0.40,96,-0.23,85,-0.84,101,-0.31,98,-0.21,79,-1.54,109,-2.37,109
Doug Ghim,4,-0.50,101,-2.10,114,-2.14,113,-1.30,115,0.46,12,-0.33,77,-2.47,110
Grayson Murray,2,0.17,61,-1.31,113,-0.95,104,-0.57,110,0.19,37,-1.61,111,-2.56,111
Yuto Katsuragawa,2,0.80,10,0.93,7,1.67,5,0.87,3,-0.07,65,-4.33,115,-2.67,112
David Skinns,2,0.23,54,-2.73,115,-2.51,114,-1.25,114,-0.01,60,-0.36,80,-2.87,113
Tyler McCumber,4,-0.22,85,0.22,55,-0.44,85,0.00,72,-0.44,97,-2.53,114,-2.97,114
Kevin Streelman,2,-1.27,115,-0.98,108,-3.17,115,-1.13,113,-0.92,111,-0.50,88,-3.67,115
