Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Cameron Champ,11,0.86,6,- 0.26,91,0.13,67,0.30,45,- 0.47,99,-0.28,88,- 0.14,78
Harris English,6,- 0.07,74,- 0.39,97,0.18,66,- 0.23,95,0.63,16,-0.41,92,- 0.23,79
Callum Tarren,2,0.41,30,0.03,72,- 0.36,90,0.22,56,- 1.06,114,0.37,33,- 0.24,80
Ben Taylor,2,- 1.13,116,0.79,22,- 0.01,78,- 0.17,89,0.33,37,-0.23,82,- 0.24,81
Ben Griffin,2,- 0.14,84,- 0.63,104,0.19,65,- 0.39,104,0.73,10,-0.26,86,- 0.24,82
Doug Ghim,8,0.45,28,0.29,54,1.03,25,0.37,32,0.29,39,-1.29,115,- 0.25,83
Joseph Bramlett,8,0.12,54,0.78,23,1.35,13,0.45,23,0.44,27,-1.61,117,- 0.25,84
Ryan Brehm,8,- 0.37,96,0.12,67,- 0.45,96,- 0.12,87,- 0.21,80,0.16,46,- 0.29,85
Martin Trainer,10,- 0.32,93,- 0.65,105,- 1.10,109,- 0.49,108,- 0.12,72,0.79,13,- 0.30,86
Mark Hubbard,6,0.79,11,- 1.46,113,- 0.34,88,- 0.34,103,0.34,35,-0.02,62,- 0.36,87
Roger Sloan,8,- 0.09,77,0.04,71,- 0.44,95,- 0.02,74,- 0.40,96,-0.04,64,- 0.47,88
Brandon Wu,4,- 0.62,110,0.17,61,0.12,68,- 0.22,93,0.62,17,-0.64,103,- 0.49,89
Matt NeSmith,8,0.19,51,- 0.30,94,- 0.31,86,- 0.05,78,- 0.20,79,-0.21,78,- 0.50,90
J.B. Holmes,13,- 0.06,73,- 0.34,95,0.33,60,- 0.20,91,0.72,12,-0.82,106,- 0.56,91
Rory McIlroy,2,- 0.03,71,- 0.58,101,0.01,77,- 0.31,101,0.61,18,-0.62,101,- 0.57,92
Carl Yuan,2,0.60,19,- 2.37,119,- 1.09,108,- 0.89,115,0.69,13,0.35,36,- 0.74,93
Taylor Pendrith,2,0.59,20,0.13,66,0.47,49,0.36,35,- 0.24,83,-1.21,112,- 0.74,94
Vincent Norrman,2,0.30,43,0.53,36,0.49,46,0.41,27,- 0.34,89,-1.22,113,- 0.74,95
Austin Cook,12,- 0.24,90,- 0.55,99,- 0.82,102,- 0.39,105,- 0.06,69,-0.03,63,- 0.79,96
C.T. Pan,10,0.09,59,0.09,69,- 0.35,89,0.09,68,- 0.52,102,-0.55,99,- 0.89,97
Joel Dahmen,13,- 0.11,81,- 0.39,98,- 0.99,104,- 0.25,98,- 0.48,100,0.02,56,- 0.96,98
Michael Kim,14,- 1.24,117,0.03,73,- 1.39,111,- 0.61,111,- 0.15,77,0.40,30,- 0.98,99
Tyler Duncan,14,0.02,68,0.18,60,- 0.37,92,0.10,66,- 0.58,104,-0.63,102,- 1.00,100
Henrik Norlander,12,0.21,48,0.50,40,0.72,38,0.36,34,0.00,64,-1.79,119,- 1.07,101
Adam Scott,2,0.21,50,0.86,17,0.10,69,0.54,16,- 0.97,112,-1.31,116,- 1.21,102
Ben Silverman,6,0.10,57,- 0.02,78,- 1.01,105,0.04,69,- 1.09,115,-0.23,81,- 1.23,103
Harrison Endycott,2,0.21,47,0.14,65,- 0.52,99,0.18,57,- 0.87,110,-0.72,104,- 1.24,104
Austin Eckroat,4,0.52,23,- 0.98,107,- 1.18,110,- 0.23,96,- 0.72,107,-0.06,66,- 1.24,105
Bronson Burgoon,9,- 0.09,78,- 0.57,100,- 1.03,106,- 0.33,102,- 0.38,94,-0.26,85,- 1.28,106
Paul Barjon,4,0.37,35,0.31,52,- 0.33,87,0.34,40,- 1.01,113,-0.99,109,- 1.30,107
Chandler Phillips,4,- 0.11,80,- 1.31,111,- 1.41,112,- 0.71,113,0.01,63,-0.08,70,- 1.49,108
Seamus Power,8,0.06,63,0.63,29,- 1.06,107,0.35,37,- 1.75,119,-0.46,93,- 1.52,109
Davis Riley,5,- 0.52,106,0.34,50,- 0.55,100,- 0.09,83,- 0.37,93,-1.26,114,- 1.59,110
Garrick Higgo,6,0.34,38,- 1.13,108,- 0.79,101,- 0.40,106,0.01,61,-0.90,108,- 1.69,111
Alex Smalley,4,- 0.07,75,0.37,48,- 0.22,84,0.15,63,- 0.57,103,-1.62,118,- 1.91,112
Carson Young,2,- 0.42,101,- 1.34,112,- 2.02,115,- 0.88,114,- 0.27,87,-0.22,80,- 2.24,113
Mac Meissner,2,- 0.57,108,- 1.75,116,- 2.69,118,- 1.16,117,- 0.37,92,0.45,27,- 2.24,114
Justin Lower,6,- 0.63,111,- 1.78,117,- 3.14,119,- 1.20,118,- 0.75,109,0.70,15,- 2.69,115
Ryan Fox,2,1.30,1,- 1.91,118,- 1.95,114,- 0.30,100,- 1.35,117,-0.79,105,- 2.74,116
David Lipsky,2,- 1.46,118,0.19,59,- 2.63,117,- 0.64,112,- 1.36,118,-0.49,96,- 3.07,117
Ben Kohles,2,- 1.61,119,- 1.59,114,- 2.62,116,- 1.60,119,0.58,19,-0.49,97,- 3.07,118
Ludvig Aberg,2,0.86,8,- 1.17,110,- 1.56,113,- 0.16,88,- 1.12,116,-0.20,76,- 3.57,119
