Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Ben Silverman,8,-0.10,71,-0.41,79,-0.33,77,-0.25,80,0.22,32,-0.67,90,-0.87,86
Justin Rose,2,-0.49,92,-1.46,105,-1.43,98,-0.98,104,0.52,15,0.50,22,-0.94,87
Patton Kizzire,18,-0.76,100,-0.50,81,-1.75,101,-0.63,102,-0.49,93,0.78,9,-0.97,88
Peter Malnati,18,-0.24,77,-0.72,93,-1.07,91,-0.48,93,-0.12,70,0.10,46,-0.97,89
Padraig Harrington,18,0.02,61,-0.77,96,-0.70,85,-0.37,87,0.05,51,-0.28,75,-0.98,90
Martin Laird,2,-1.25,106,-0.59,87,-1.85,104,-0.92,103,-0.02,58,0.84,8,-1.01,91
Tom Hoge,12,-0.54,96,-0.66,91,-1.36,95,-0.60,100,-0.16,74,0.29,36,-1.08,92
Ben Kohles,2,-1.13,104,1.23,4,0.49,39,0.05,58,0.38,21,-1.56,105,-1.08,93
Matt Fitzpatrick,6,-1.34,108,-1.23,104,-2.09,107,-1.28,106,0.47,18,0.99,5,-1.10,94
Tyler Collet,2,-1.18,105,0.09,55,-1.79,102,-0.55,97,-0.68,100,0.69,14,-1.28,95
Matt Kuchar,2,0.12,49,-1.13,102,-1.33,94,-0.51,96,-0.07,62,-0.53,84,-1.28,96
Tyson Alexander,4,-0.22,74,-0.66,90,-0.67,84,-0.44,91,-0.10,68,-0.33,76,-1.29,97
Greyson Sigg,4,-0.03,69,-0.01,62,-1.44,99,-0.02,65,-1.40,108,0.00,53,-1.43,98
Camilo Villegas,20,-0.65,98,-0.55,84,-1.37,96,-0.60,101,-0.17,75,-0.10,64,-1.47,99
Zac Blair,10,-0.40,86,-1.56,108,-1.83,103,-0.98,105,0.12,39,0.00,54,-1.81,100
Doug Ghim,6,-0.01,67,0.07,56,0.16,59,0.03,61,0.10,42,-1.97,107,-1.82,101
Erik Van Rooyen,8,-0.53,94,-0.23,72,-1.10,92,-0.38,89,-0.34,87,-1.02,99,-2.13,102
Nick Hardy,4,0.79,6,-1.49,106,-0.83,90,-0.35,85,-0.13,71,-1.34,103,-2.18,103
Chad Ramey,4,-0.54,95,-0.59,88,-1.46,100,-0.56,98,-0.34,86,-0.96,97,-2.43,104
Hayden Buckley,8,0.30,37,-0.76,94,-1.18,93,-0.23,78,-0.73,101,-1.38,104,-2.55,105
David Skinns,2,-0.56,97,-0.58,86,-1.99,106,-0.57,99,-0.85,107,-2.09,108,-4.08,106
Parker Coody,2,-1.53,109,-1.05,101,-2.98,108,-1.29,107,-0.41,90,-1.30,102,-4.28,107
Nico Echavarria,2,-1.26,107,-1.50,107,-3.07,109,-1.38,108,-0.20,78,-1.63,106,-4.28,108
Thomas Detry,1,-0.39,85,-2.48,109,-1.91,105,-1.44,109,0.97,1,-3.02,109,-4.93,109
