am,country,datagolf_rank,dg_id,dg_skill_estimate,owgr_rank,player_name,primary_tour
0,USA,339,16433,-0.685825156313423,310,"NeSmith, Matt",PGA
0,USA,340,30767,-0.688198098647509,417,"Gabrelcik, Nick",KFT
0,AUT,341,21677,-0.694332894494876,352,"Steinlechner, Maximilian",CHA
0,NOR,342,17747,-0.695663880575248,361,"Halvorsen, Andreas",CHA
0,TPE,343,16563,-0.698076942788858,269,"Lee, Chieh-Po",ASA
0,USA,344,25213,-0.700155202705885,362,"Wu, Brandon",PGA
0,USA,345,27820,-0.703406402996904,231,"Pak, John",PGA
0,GER,346,19898,-0.703615364137828,238,"Paul, Yannik",EURO
0,USA,347,18059,-0.707334119497074,493,"Suri, Julian",KFT
0,USA,348,30892,-0.707492256941811,440,"Riedel, Matthew",PGA
0,USA,349,25919,-0.707775528491114,501,"Wolff, Matthew",LIV
0,USA,350,24956,-0.713504077330139,450,"Blanchet, Chandler",KFT
0,USA,351,26660,-0.714309685033572,349,"Gordon, Will",PGA
0,CAN,352,15596,-0.716349969713391,337,"Cockerill, Aaron",EURO
0,DEN,353,25611,-0.717420125064799,501,"Olesen, Jacob Skov",EURO
0,FRA,354,12213,-0.720304255670959,391,"Hebert, Benjamin",EURO
0,USA,355,31251,-0.720913418119333,321,"Winstead, Trey",KFT
0,USA,356,32312,-0.723240581767235,356,"Sherwood, Cole",KFT
0,IND,357,17081,-0.724035977786713,271,"Sharma, Shubhankar",EURO
0,ESP,358,24127,-0.725489005471985,203,"Hidalgo, Angel",EURO
0,FRA,359,28157,-0.725606024033721,348,"Vaillant, Tom",EURO
0,ENG,360,16497,-0.727543489447325,151,"Dean, Joe",EURO
0,USA,361,18662,-0.730043225601405,272,"Schniederjans, Ollie",KFT
0,USA,362,20353,-0.730412445445157,468,"Whitney, Tom",KFT
1,USA,363,31188,-0.730779922467333,501,"Valdes, Brendan",AM
0,ENG,364,19948,-0.733397526452378,501,"Taylor, Ben",PGA
0,AUS,365,19224,-0.735372620334161,208,"Micheluzzi, David",EURO
0,ARG,366,8571,-0.73692589292551,477,"Gomez, Fabian",KFT
1,USA,367,32064,-0.737018913120684,501,"Russell, Miles",AM
0,ENG,368,18555,-0.741276138711418,308,"Rutherford, Jamie",CHA
0,USA,369,30621,-0.743635479596712,378,"Weiler, Joe",KFT
0,ESP,370,9133,-0.748772687947198,243,"Larrazabal, Pablo",EURO
0,KOR,371,16160,-0.749450994976399,359,"Song, Younghan",JPN
0,SWE,372,22535,-0.749749987090345,280,"Norrman, Vincent",PGA
0,GER,373,22231,-0.758684420613611,412,"Von Dellingshausen, Nicolai",EURO
0,USA,374,8085,-0.763469331871913,301,"Teater, Josh",KFT
0,SWE,375,18514,-0.764513707865802,278,"Kinhult, Marcus",EURO
0,USA,376,22986,-0.764991222822128,484,"Tuten, Shad",KFT
0,ENG,377,12426,-0.766004650264672,130,"Waring, Paul",EURO
0,JPN,378,14209,-0.768948826916944,455,"Kozuma, Jinichiro",ASA
0,AUT,379,13089,-0.768981610940291,394,"Nemecz, Lukas",EURO
0,ARG,380,16796,-0.769677998619937,501,"Nunez, Augusto",KFT
0,USA,381,17280,-0.772473061672086,501,"Vogel, T.J.",KFT
0,ENG,382,29971,-0.783132689972407,199,"Bradbury, Dan",EURO
0,USA,383,27780,-0.783806756606811,282,"Crowe, Trace",PGA
0,USA,384,7961,-0.78451173355465,376,"Reavie, Chez",PGA
0,USA,385,27420,-0.787039653178084,209,"Dickson, Taylor",KFT
0,IRL,386,5716,-0.78935020287351,420,"Harrington, Padraig",CHAMP
0,SCO,387,23708,-0.793597068369411,434,"Scott, Sandy",KFT
0,FIN,388,13139,-0.793885758520906,382,"Pulkkanen, Tapio",EURO
0,COL,389,9171,-0.795006386677565,242,"Villegas, Camilo",PGA
0,RSA,390,26000,-0.796603100072259,390,"Snyman, Ian",ASA
0,USA,391,23599,-0.799731450134615,268,"Westmoreland, Kyle",KFT
0,USA,392,24354,-0.801161250372347,377,"Xiong, Norman",PGA
0,ENG,393,15113,-0.801164241750211,424,"Pepperell, Eddie",EURO
0,DEN,394,22168,-0.801423464877172,256,"Brown, Hamish",CHA
0,USA,395,21880,-0.801750775275786,393,"Cone, Trevor",KFT
0,USA,396,15980,-0.806014560111905,183,"Lipsky, David",PGA
0,USA,397,27762,-0.810550652688154,355,"Velo, Kevin",KFT
0,ENG,398,15191,-0.813176431750806,360,"Southgate, Matthew",EURO
0,AUS,399,16842,-0.813417456914727,347,"Luck, Curtis",KFT
0,USA,400,28542,-0.814788177888236,428,"Hitt, Austin",KFT
0,KOR,401,13498,-0.816522818421977,396,"Lee, Junghwan",KOR
0,USA,402,14967,-0.817788887118467,353,"Hadley, Chesson",PGA
0,RSA,403,874,-0.82307459897591,501,"Els, Ernie",CHAMP
0,GER,404,19899,-0.824015364442133,446,"Rottluff, Max",EURO
0,JPN,405,15056,-0.825583488476734,441,"Horikawa, Mikumu",JPN
0,NOR,406,21407,-0.833765233580566,379,"Reitan, Kristoffer",EURO
0,USA,407,23540,-0.835061090034737,366,"Andersen, Mason",PGA
0,RSA,408,7679,-0.836075839581126,415,"Aiken, Thomas",EURO
0,ENG,409,1435,-0.846368952730184,501,"Poulter, Ian",LIV
0,USA,410,23502,-0.846820566305595,288,"Thornberry, Braden",KFT
0,USA,411,19738,-0.847927388927084,501,"Dougherty, Kevin",PGA
0,MEX,412,15394,-0.84922367985246,501,"Diaz, Roberto",KFT
0,THA,413,12321,-0.849776347578837,317,"Aphibarnrat, Kiradech",EURO
0,FRA,414,23416,-0.851103409831316,196,"Ravetto, David",EURO
0,CAN,415,26617,-0.851761765456918,323,"Anderson, Matthew",PTA
0,MEX,416,26190,-0.852025063664633,402,"Ortiz, Alvaro",KFT
0,NIR,417,7548,-0.856056871152248,501,"McDowell, Graeme",LIV
0,USA,418,14002,-0.863669172118075,429,"Alexander, Tyson",PGA
0,USA,419,11374,-0.867131387522185,501,"Hahn, James",PGA
0,AUT,420,9531,-0.867164044681682,245,"Wiesberger, Bernd",EURO
0,USA,421,29708,-0.886517657185355,501,"Vrzich, Joey",PTA
0,USA,422,29318,-0.890168751015445,305,"McAllister, Logan",KFT
0,ITA,423,26506,-0.891023683714319,501,"De Leo, Gregorio",CHA
0,USA,424,12477,-0.89337005978068,501,"McGirt, William",PGA
0,USA,425,16713,-0.895159599182747,501,"Lindheim, Nicholas",PGA
0,ENG,426,10873,-0.89614240336598,299,"Skinns, David",PGA
0,ITA,427,20844,-0.899912261565189,412,"Mazzoli, Stefano",ASA
0,USA,428,23048,-0.902591277712964,399,"Stanger, Jimmy",PGA
0,USA,429,28471,-0.90412885314215,320,"Shore, Davis",KFT
0,KOR,430,20780,-0.906841884956128,258,"Kim, Minkyu",EURO
0,RSA,431,19429,-0.911312214791097,248,"Naidoo, Dylan",AFR
0,ITA,432,23549,-0.919244636771019,470,"Celli, Filippo",EURO
1,ESP,433,28473,-0.925281704833458,501,"Ballester Barrio, Jose Luis",AM
0,ENG,434,18244,-0.934938343275935,489,"Shinkwin, Callum",EURO
0,RSA,435,18174,-0.935146332556713,501,"Ritchie, JC",CHA
0,GER,436,8117,-0.939769414842957,501,"Kaymer, Martin",LIV
0,KOR,437,18484,-0.941034768560998,501,"Kim, Hanbyeol",KOR
0,ENG,438,25588,-0.961802469010476,422,"Wilson, Andrew",EURO
0,USA,439,32449,-0.965924378567979,312,"Johnston, Ryggs",EURO
0,ENG,440,27258,-0.973499037753088,485,"Schmidt, Ben",EURO
0,USA,441,32152,-0.973892720639858,501,"Brown, Blades",AM
0,CAN,442,14050,-0.975716201729627,414,"Sloan, Roger",PGA
0,USA,443,31192,-0.978080366298502,418,"Steelman, Ross",KFT
0,USA,444,9643,-0.98104266235194,486,"Blaum, Ryan",KFT
0,GER,445,12317,-0.983049620149062,407,"Kieffer, Maximilian",EURO
0,SCO,446,17792,-0.98410100877119,501,"Robertson, Graeme",TPT
0,RSA,447,6304,-0.986832997821934,501,"Hugo, Jean",AFR
0,KOR,448,7578,-0.988961074874628,501,"Kang, Kyungnam",KOR
0,RSA,449,25888,-0.993357523361762,326,"Germishuys, Deon",EURO
0,FRA,450,18933,-0.996168441051677,246,"Gandon, Jeremy",KFT
0,NED,451,13374,-0.997630421406956,291,"Van Driel, Darius",EURO
0,JPN,452,18382,-0.998879578597705,383,"Ogiso, Takashi",JPN
0,NZL,453,24091,-1.0009804862627,447,"Voke, Nick",ASA
0,ENG,454,20519,-1.00367943389242,457,"Tarren, Callum",PGA
0,CAN,455,15499,-1.00942848256935,501,"Bateman, Wil",KFT
0,PUR,456,12909,-1.01624639855215,194,"Campos, Rafael",PGA
0,USA,457,15427,-1.01713663958597,501,"Harkins, Brandon",KFT
0,RSA,458,13681,-1.01837338714653,501,"Blaauw, Jacques",AFR
0,SCO,459,16475,-1.02426922404809,261,"Forrest, Grant",EURO
0,RSA,460,11852,-1.02738307958854,404,"Ahlers, Jaco",ASA
0,THA,461,18149,-1.02741737145188,386,"Khongwatmai, Phachara",ASA
0,USA,462,19869,-1.03175314158267,496,"Maguire, Jack",KFT
0,JPN,463,14663,-1.03180043004659,501,"Takeyasu, Shunya",JPN
0,RSA,464,30210,-1.03221570125954,398,"Broomhead, Jonothan",AFR
1,AUS,465,33106,-1.0345008990972,501,"Gilbert, Josiah",AM
0,USA,466,26531,-1.03881950787215,474,"Walsh, Thomas",KFT
0,THA,467,23378,-1.04634268082476,501,"Chuenboonngam, Chonlatit",ASA
0,JPN,468,25263,-1.04656473081534,368,"Onishi, Kaito",PGA
0,ESP,469,26008,-1.04956449925828,410,"Elvira, Manuel",EURO
0,RSA,470,24093,-1.05083410118196,235,"Williams, Robin",EURO
0,CHI,471,19455,-1.05248578366147,501,"Pereira, Mito",LIV
0,NZL,472,11826,-1.05340382347066,501,"Lee, Danny",LIV
0,FRA,473,25089,-1.05359680861396,501,"Mory, Felix",CHA
