Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Kris Ventura,2,- 0.45,122,0.45,26,- 0.62,115,0.00,76,- 0.62,121,0.12,55,- 0.32,92
Taylor Moore,3,- 0.06,87,- 1.02,126,- 0.91,122,- 0.54,126,0.17,25,-0.48,117,- 0.38,93
Peter Malnati,10,- 0.18,103,- 0.01,83,- 0.22,93,- 0.10,96,- 0.02,69,0.06,62,- 0.41,94
Adam Schenk,10,0.11,49,0.11,69,0.18,57,0.11,53,- 0.04,72,0.20,41,- 0.44,95
Patrick Rodgers,6,- 0.30,114,- 0.40,112,- 0.51,109,- 0.35,119,0.19,23,0.52,13,- 0.50,96
Zac Blair,9,- 0.24,109,0.13,61,- 0.17,88,- 0.05,87,- 0.07,76,0.17,46,- 0.52,97
Charley Hoffman,8,- 0.32,118,- 0.15,94,- 0.53,110,- 0.24,114,- 0.05,74,-0.16,90,- 0.54,98
Sam Stevens,4,- 0.01,72,- 0.16,96,- 0.58,113,- 0.08,91,- 0.42,120,-0.37,111,- 0.55,99
Nick Hardy,2,0.42,6,0.23,50,- 0.25,97,0.33,24,- 0.90,126,-0.46,116,- 0.62,100
Will Gordon,6,- 0.60,126,0.27,47,- 0.97,123,- 0.16,109,- 0.64,122,0.09,60,- 0.79,101
Alejandro Tosti,1,- 0.05,82,0.31,41,- 0.03,76,0.13,50,- 0.29,112,-0.98,127,- 0.97,102
Seonghyeon Kim,1,- 0.11,94,- 0.19,100,- 1.16,125,- 0.15,102,- 0.87,124,0.32,25,- 1.05,103
Nate Lashley,8,- 0.32,117,0.14,60,- 0.05,79,- 0.09,94,0.13,37,-0.51,118,- 1.11,104
Ben Silverman,4,- 0.16,102,- 1.02,127,- 1.48,127,- 0.59,127,- 0.30,113,-0.16,89,- 1.23,105
John Pak,3,- 0.06,85,- 0.67,121,- 0.59,114,- 0.37,122,0.15,32,-0.18,92,- 1.28,106
Camilo Villegas,8,- 0.28,113,- 0.20,101,- 0.25,98,- 0.24,113,0.22,17,0.02,68,- 1.29,107
Philip Knowles,1,- 0.10,92,- 0.21,103,- 0.44,106,- 0.15,105,- 0.13,94,-0.40,112,- 1.38,108
Hayden Buckley,1,- 0.15,98,- 0.91,125,- 0.84,119,- 0.53,125,0.22,16,-0.60,121,- 1.47,109
Brice Garnett,8,- 0.05,81,- 0.67,120,- 0.86,121,- 0.36,120,- 0.14,95,-0.27,104,- 1.49,110
Joel Dahmen,4,0.43,5,- 0.47,116,- 0.20,89,- 0.02,80,- 0.16,98,0.03,67,- 1.49,111
Scott Gutschewski,2,- 0.21,105,0.58,15,0.24,50,0.19,38,- 0.13,93,-0.63,122,- 1.56,112
Max Mcgreevy,2,0.15,40,- 0.45,114,- 0.30,100,- 0.15,104,0.01,63,-0.21,98,- 1.59,113
Mackenzie Hughes,2,0.12,46,- 0.29,110,0.43,36,- 0.09,92,0.60,2,-0.34,107,- 1.70,114
Trevor Cone,1,0.37,11,0.24,48,- 0.35,103,0.30,25,- 0.96,127,-0.76,124,- 1.72,115
Chris Gotterup,1,0.07,58,0.13,62,- 0.02,75,0.10,55,- 0.22,106,0.35,20,- 1.97,116
David Skinns,1,- 0.52,124,0.32,39,- 0.21,91,- 0.10,97,- 0.02,68,0.30,27,- 2.14,117
Wesley Bryan,5,- 0.44,121,0.11,68,- 0.54,111,- 0.17,110,- 0.21,104,-0.36,108,- 2.23,118
Andrew Novak,3,- 0.02,75,0.03,78,- 0.21,92,0.01,73,- 0.22,107,0.20,38,- 2.50,119
Pierceson Coody,1,0.11,50,- 0.29,109,0.09,65,- 0.09,93,0.26,15,0.36,19,- 2.64,120
Chad Ramey,1,- 0.39,119,0.16,57,- 0.35,104,- 0.12,99,- 0.11,89,-0.42,114,- 2.80,121
Billy Horschel,2,0.06,60,- 0.11,92,- 0.14,85,- 0.03,81,- 0.09,84,0.24,34,- 2.82,122
Danny Willett,2,- 0.42,120,0.12,66,- 0.72,116,- 0.15,106,- 0.41,119,-0.36,110,- 3.20,123
Kurt Kitayama,1,- 0.61,127,- 0.20,102,- 0.81,118,- 0.41,124,- 0.00,65,-0.10,84,- 4.14,124
Kyle Mendoza,1,0.09,52,- 0.10,91,- 0.34,102,- 0.01,77,- 0.33,116,-0.24,102,- 4.14,125
Jake Knapp,1,0.15,39,- 0.48,118,- 1.22,126,- 0.16,108,- 0.89,125,-0.67,123,- 4.31,126
Rafael Campos,2,0.33,15,- 0.81,123,- 1.14,124,- 0.24,115,- 0.66,123,0.01,71,- 5.07,127
