Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Wyndham Clark,24,1,-,MC,-,12,-,1,29,-,-,25,-,-,-,-,-,-,-,-,-,-,-,76,8700,50/1,Bet 365,Further details,33
Justin Thomas,-,14,-,65,-,MC,-,MC,9,MC,-,60,-,-,-,-,-,-,53,MC,MC,11,40,53,8600,60/1,Bet 365,Further details,MC
Sam Burns,-,MC,-,MC,6,16,MC,32,-,-,-,19,-,-,-,-,-,-,-,-,-,-,76,42,8500,55/1,Bet 365,Further details,MC
Max Homa,-,8,-,55,9,-,-,MC,MC,21,-,12,-,-,-,-,-,-,-,-,-,-,40,MC,8400,50/1,Bet 365,Further details,10
Sungjae Im,-,8,1^,MC,MC,41,-,MC,29,24,-,MC,-,-,-,-,-,-,-,-,-,MC,-,81,8300,100/1,Bet 365,Further details,20
Tony Finau,1,23,-,72,MC,-,-,32,45,MC,-,-,-,-,-,-,-,-,18,27,9,3,15,28,8200,55/1,Bet 365,Further details,MC
Tom Kim,-,23,34,MC,-,MC,-,8,38,MC,-,6,-,-,-,-,-,-,-,-,-,-,-,47,8100,45/1,Bet 365,Further details,2
Justin Rose,-,-,-,9,12,-,8,MC,-,4,-,MC,-,44,MC,MC,23,6,22,54,2,20,46,-,8000,50/1,Bet 365,Further details,MC
Adam Scott,-,5,8,29,-,9,-,MC,19,-,-,MC,-,25,2,3,5,10,43,22,17,MC,46,15,7900,66/1,Bet 365,Further details,33
Talor Gooch,1^^,-,-,MC,15^^,-,-,-,-,1^^,21^^,-,-,-,-,-,-,-,-,-,-,-,33,34,7800,70/1,Bet 365,Further details,MC
Jason Day,-,MC,1,MC,-,MC,-,MC,45,-,-,-,-,30,-,32,58,4,22,27,17,MC,MC,-,7800,80/1,Bet 365,Further details,2
MinWoo Lee,-,-,MC,18,40,-,-,5,9,15,-,35,-,-,-,-,-,-,-,-,-,-,MC,21,7700,60/1,Bet 365,Further details,41
Corey Conners,-,8,-,12,-,MC,20,MC,9,-,-,19,-,-,-,-,-,-,-,-,-,MC,15,28,7700,80/1,Bet 365,Further details,52
Patrick Reed,14^^,-,-,18,35^^,-,-,56,-,5^^,2^^,-,-,-,-,-,MC,20,12,MC,28,10,MC,47,7600,70/1,Bet 365,Further details,33
Keegan Bradley,-,35,-,29,-,30,-,MC,1,21,-,-,-,-,34,15,19,MC,18,-,79,MC,MC,MC,7600,110/1,Bet 365,Further details,MC
Sahith Theegala,-,56,-,40,-,58,38,27,52,-,-,MC,-,-,-,-,-,-,-,-,-,-,-,34,7500,150/1,Bet 365,Further details,MC
Joaquin Niemann,10^^,-,-,MC,31^^,-,-,32,-,10^^,21^^,-,-,-,-,-,-,-,-,-,-,MC,59,53,7500,140/1,Bet 365,Further details,MC
