Player,12,11,10,9,8,7,6,5,4,3,2,1,-,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 DraftKings,2023 Odds,Bookmaker,New Account Offer,2023 Result
Tommy Fleetwood,38,59,-,MC,20,-,61,27,3,52,-,33,-,-,-,-,-,-,-,-,25,-,MC,10,8100,55/1,Bet 365,Further details,15
Sahith Theegala,54,4,-,39,6,-,14,74,-,31,-,9,-,-,-,-,-,-,-,-,-,-,-,70,8000,60/1,Bet 365,Further details,5
Keegan Bradley,-,2,-,20,MC,-,10,MC,-,28,-,23,-,-,-,-,-,-,44,-,-,-,-,-,7900,80/1,Bet 365,Further details,48
Russell Henley,-,-,-,MC,MC,-,53,19,-,17,-,4,-,-,6,MC,MC,23,26,-,MC,MC,9,MC,7800,50/1,Bet 365,Further details,19
Corey Conners,-,-,-,50,61,-,21,MC,-,17,1,MC,-,-,-,-,MC,-,-,MC,MC,21,4,12,7800,50/1,Bet 365,Further details,31
Justin Rose,26,18,1,-,MC,-,MC,6,36,-,-,16,-,-,-,-,-,-,-,-,-,14,-,-,7700,60/1,Bet 365,Further details,25
Matt Kuchar,-,-,MC,32,8,MC,-,MC,-,9,3,-,-,44,35,1,5,9,11,23,2,41,18,3,7700,50/1,Bet 365,Further details,19
Siwoo Kim,22,25,-,23,MC,-,39,27,-,17,39,29,-,-,-,-,-,14,-,2,MC,MC,33,42,7600,80/1,Bet 365,Further details,MC
Wyndham Clark,50,37,-,10,33,-,34,27,5,6,-,-,-,-,-,-,-,-,-,-,54,64,64,35,7600,110/1,Bet 365,Further details,29
Rickie Fowler,54,11,-,10,20,-,31,13,-,17,10,-,-,MC,-,-,-,-,-,-,-,MC,-,MC,7600,66/1,Bet 365,Further details,15
Gary Woodland,-,63,-,42,9,-,MC,54,45,-,-,14,-,-,78,-,-,-,-,-,-,62,-,-,7500,90/1,Bet 365,Further details,31
Chris Kirk,3,-,-,MC,-,1,39,MC,-,52,10,23,-,MC,30,27,69,23,MC,55,MC,-,7,MC,7500,90/1,Bet 365,Further details,41
Keith Mitchell,22,-,4,42,5,-,24,35,-,52,-,53,-,-,-,-,-,-,-,55,MC,MC,-,-,7500,70/1,Bet 365,Further details,MC
Taylor Montgomery,5,31,-,MC,MC,-,39,44,-,17,22,-,-,-,-,-,-,-,-,-,-,-,-,-,7500,80/1,Bet 365,Further details,MC
Adam Scott,-,-,-,-,65,-,31,71,-,31,-,39,-,-,-,-,-,-,-,-,-,-,-,-,7400,100/1,Bet 365,Further details,31
Taylor Moore,MC,11,15,14,MC,-,39,35,1,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,7400,125/1,Bet 365,Further details,11
Webb Simpson,-,-,MC,57,-,74,24,MC,7,-,-,-,-,52,2,-,51,66,11,5,16,1,9,59,7400,80/1,Bet 365,Further details,MC
Minwoo Lee,2,13,-,-,-,26,MC,6,-,31,-,MC,-,-,-,-,-,-,-,-,-,-,-,-,7400,80/1,Bet 365,Further details,MC
Tom Hoge,32,-,48,MC,14,-,MC,3,-,59,-,MC,-,-,-,-,-,-,-,55,MC,MC,25,MC,7400,100/1,Bet 365,Further details,MC
JT Poston,6,-,-,MC,MC,63,-,MC,10,9,-,34,-,-,-,-,-,-,-,-,6,8,MC,3,7300,80/1,Bet 365,Further details,MC
Seamus Power,20,-,15,20,14,-,72,MC,-,31,-,46,-,-,-,-,-,-,-,-,6,-,-,-,7300,90/1,Bet 365,Further details,MC
Billy Horschel,-,-,-,32,MC,42,MC,MC,-,9,-,52,-,-,9,68,51,54,MC,5,45,MC,25,21,7300,110/1,Bet 365,Further details,MC
Adam Hadwin,18,44,-,10,66,-,MC,13,MC,31,-,-,-,-,-,-,MC,30,22,-,48,41,MC,26,7300,100/1,Bet 365,Further details,MC
