Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Scottie Scheffler,12,- 0.14,55,0.78,10,0.53,32,0.32,20,- 0.11,54,0.72,7,1.19,18
Taylor Pendrith,18,0.54,6,- 0.13,57,0.93,17,0.21,34,0.52,5,0.01,39,1.17,19
Ludvig Aberg,8,0.42,11,0.88,7,0.95,15,0.65,4,- 0.36,63,-0.56,62,1.13,20
Thomas Detry,14,0.05,44,0.00,48,0.06,55,0.03,52,0.01,46,0.53,11,1.06,21
Aaron Rai,14,0.25,27,- 0.18,61,0.14,52,0.04,50,0.06,39,0.09,32,1.03,22
Sahith Theegala,18,0.09,40,0.40,24,0.29,43,0.24,28,- 0.19,58,0.47,16,0.89,23
Beau Hossler,30,- 0.08,53,0.13,39,0.01,56,0.03,51,- 0.05,48,0.39,19,0.86,24
Gary Woodland,36,0.42,10,0.43,23,0.73,21,0.43,14,- 0.12,56,-0.03,43,0.85,25
Akshay Bhatia,8,0.22,32,0.25,35,0.68,24,0.23,31,0.21,27,0.38,20,0.76,26
Maverick McNealy,26,0.13,37,0.00,47,0.36,40,0.07,45,0.23,24,0.32,22,0.76,27
Christiaan Bezuidenhout,10,- 0.22,61,0.98,5,0.89,18,0.38,15,0.13,35,-0.00,41,0.68,28
Si woo Kim,29,0.13,38,- 0.03,50,0.25,45,0.05,48,0.15,33,0.02,37,0.68,29
Harris English,34,- 0.35,67,0.55,17,0.47,35,0.10,42,0.27,21,0.09,31,0.67,30
Billy Horschel,30,0.19,34,0.13,40,0.53,31,0.16,37,0.21,28,-0.20,54,0.64,31
Patrick Cantlay,14,0.18,35,- 0.22,62,0.62,27,- 0.02,57,0.66,3,-0.41,59,0.60,32
Tom Hoge,24,- 0.05,51,0.64,15,0.61,28,0.29,24,0.02,42,0.06,34,0.59,33
Patrick Rodgers,34,0.33,21,- 0.09,55,0.46,36,0.12,40,0.22,26,0.19,28,0.58,34
Corey Conners,12,0.48,8,0.01,46,1.03,12,0.24,29,0.55,4,-0.85,69,0.54,35
Shane Lowry,20,- 0.33,66,0.27,32,0.36,41,- 0.03,59,0.42,7,-0.30,58,0.50,36
Min Woo Lee,4,0.72,1,- 0.24,63,0.19,48,0.24,30,- 0.29,61,-0.07,47,0.50,37
Taylor Moore,14,0.38,16,- 0.14,58,0.52,33,0.12,39,0.27,20,-0.72,66,0.49,38
Wyndham Clark,20,0.39,15,- 0.30,64,- 0.03,57,0.05,49,- 0.12,55,0.27,25,0.44,39
Sam Burns,18,0.40,14,- 0.41,65,0.07,53,- 0.00,54,0.08,37,0.01,40,0.43,40
Kevin Yu,12,0.28,24,0.30,29,0.16,51,0.29,25,- 0.42,66,-0.16,49,0.42,41
Stephan Jaeger,18,0.05,43,0.06,45,0.16,50,0.05,47,0.05,41,-0.04,45,0.41,42
Mackenzie Hughes,24,- 0.16,56,0.29,30,0.33,42,0.07,44,0.19,30,0.41,18,0.40,43
Michael Kim,28,- 0.47,69,0.28,31,- 0.16,60,- 0.09,62,0.02,43,0.48,14,0.38,44
Cameron Young,8,0.66,3,- 0.15,59,0.70,23,0.25,27,0.20,29,-0.17,52,0.35,45
Adam Hadwin,26,- 0.20,59,- 0.07,53,- 0.36,65,- 0.14,64,- 0.08,50,0.83,6,0.34,46
Jordan Spieth,16,- 0.04,50,0.32,27,0.43,38,0.14,38,0.15,34,-0.08,48,0.33,47
Lucas Glover,18,0.20,33,0.54,18,0.65,25,0.37,16,- 0.10,51,-0.22,55,0.31,48
Tommy Fleetwood,4,- 0.26,64,0.06,44,- 0.69,68,- 0.10,63,- 0.49,68,0.96,3,0.27,49
Rickie Fowler,22,0.29,22,0.08,42,0.26,44,0.19,35,- 0.11,52,-0.20,53,0.23,50
J.J. Spaun,30,0.12,39,0.06,43,- 0.08,59,0.09,43,- 0.26,60,0.28,24,0.22,51
Sepp Straka,16,0.35,17,- 0.45,67,0.23,46,- 0.05,60,0.33,16,0.42,17,0.19,52
Daniel Berger,18,0.27,26,0.17,38,0.45,37,0.22,33,0.02,44,0.03,36,0.14,53
Ben Griffin,8,0.14,36,- 0.17,60,0.40,39,- 0.02,56,0.43,6,-0.16,50,0.10,54
Matt Fitzpatrick,4,0.64,4,0.31,28,0.84,19,0.48,11,- 0.11,53,-0.81,67,0.02,55
Max Greyserman,6,- 0.19,58,0.08,41,0.07,54,- 0.05,61,0.18,31,-0.04,44,- 0.02,56
Andrew Novak,14,- 0.39,68,- 0.08,54,- 0.18,61,- 0.24,67,0.30,19,0.52,12,- 0.04,57
Cam Davis,22,0.25,28,0.35,25,0.23,47,0.30,21,- 0.38,65,-0.28,56,- 0.04,58
Mark Hubbard,12,- 0.07,52,1.17,4,0.63,26,0.55,7,- 0.48,67,-0.50,61,- 0.06,59
Austin Eckroat,10,- 0.18,57,- 0.11,56,- 0.18,62,- 0.15,65,0.11,36,1.08,2,- 0.09,60
J.T. Poston,20,- 0.02,49,- 0.56,69,- 0.52,67,- 0.29,68,0.06,40,0.51,13,- 0.16,61
Nico Echavarria,4,- 0.25,63,0.96,6,0.17,49,0.35,19,- 0.54,69,-0.59,63,- 0.23,62
Nick Taylor,18,0.01,48,- 0.04,51,- 0.23,63,- 0.01,55,- 0.20,59,-0.29,57,- 0.25,63
Brian Harman,16,- 0.13,54,0.26,34,0.48,34,0.07,46,0.34,14,0.36,21,- 0.28,64
Robert MacIntyre,6,0.29,23,0.73,12,1.33,6,0.51,10,0.32,17,-1.72,70,- 0.39,65
Byeong Hun An,16,- 0.24,62,0.18,37,- 0.05,58,- 0.03,58,- 0.00,47,-0.84,68,- 0.54,66
Denny McCarthy,12,0.03,46,- 0.45,66,- 0.41,66,- 0.21,66,0.01,45,-0.48,60,- 0.63,67
Davis Thompson,6,0.03,45,- 0.01,49,- 0.76,69,0.01,53,- 0.78,70,-0.70,65,- 0.76,68
Eric Cole,10,- 0.48,70,- 0.52,68,- 1.36,70,- 0.50,70,- 0.35,62,0.25,27,- 1.29,69
Seamus Power,10,0.34,19,- 1.05,70,- 0.31,64,- 0.35,69,0.39,9,-0.68,64,- 2.48,70
