Player,RDs,SG-OTT,RK,SG-APP,RK,SG-T2G,RK,SG-BST,RK,SG-ATG,RK,SG-P,RK,SG-TOT,RK
Robby Shelton,4,0.20,37,0.39,34,- 0.35,68,0.29,29,- 1.09,113,-0.72,101,- 1.01,99
Nick Gabrelcik,4,0.35,22,0.73,13,0.29,41,0.54,9,- 1.08,111,-1.35,115,- 1.08,100
Chesson Hadley,16,- 0.56,101,- 0.06,59,- 0.99,97,- 0.31,84,- 0.37,87,-0.32,73,- 1.31,101
Scott Piercy,6,- 0.37,95,- 0.96,105,- 1.29,105,- 0.66,107,0.03,47,-0.13,62,- 1.42,102
Billy Horschel,4,- 0.10,76,- 0.14,64,- 0.45,73,- 0.12,65,- 0.20,74,-1.00,109,- 1.45,103
Jimmy Stanger,4,- 0.76,107,0.03,53,- 1.19,102,- 0.36,95,- 0.46,96,-0.51,91,- 1.70,104
Hayden Buckley,2,0.33,23,- 0.17,66,- 1.29,104,0.08,48,- 1.46,115,-0.50,90,- 1.80,105
Carson Young,2,1.14,1,- 1.40,112,- 0.94,95,- 0.13,67,- 0.68,101,-1.10,111,- 2.04,106
Harry Hall,2,0.78,4,- 1.14,109,- 0.32,67,- 0.18,71,0.04,46,-1.72,116,- 2.04,107
Andrew Putnam,6,- 0.88,110,- 1.13,108,- 1.95,109,- 1.00,111,0.06,43,-0.12,60,- 2.07,108
Brendon Todd,6,- 0.71,104,- 1.47,113,- 1.50,107,- 1.09,113,0.68,5,-0.61,96,- 2.11,109
Greg Koch,4,- 0.07,71,- 1.05,107,- 1.34,106,- 0.56,102,- 0.32,84,-1.11,112,- 2.42,110
Ben Taylor,2,- 1.94,115,- 0.30,75,- 3.10,114,- 1.12,114,- 0.88,107,0.54,20,- 2.54,111
Nico Echavarria,2,- 0.69,103,- 1.00,106,- 2.64,113,- 0.85,109,- 1.22,114,-0.50,87,- 3.04,112
Martin Trainer,8,- 0.90,111,- 1.15,110,- 2.30,112,- 1.02,112,- 0.32,85,-1.16,113,- 3.42,113
Francesco Molinari,4,- 0.80,109,- 0.37,80,- 2.10,110,- 0.59,103,- 0.93,109,-1.33,114,- 3.43,114
Matti Schmid,2,- 2.21,116,- 0.42,87,- 3.36,115,- 1.31,115,- 0.73,103,-0.67,97,- 4.04,115
Nicholas Lindheim,2,- 1.66,114,- 1.69,114,- 5.19,116,- 1.67,116,- 1.84,116,0.76,12,- 4.43,116
